extracted_at,timestamp,latitide,longitude,timezone,elevation,temperature_c
2026-04-27 16:53:29,2026-05-01 01:00:00,16.555359,121.48714,GMT,242.0,28.0
2026-04-27 16:53:29,2026-05-01 02:00:00,16.555359,121.48714,GMT,242.0,29.7
2026-04-27 16:53:29,2026-05-01 03:00:00,16.555359,121.48714,GMT,242.0,31.2
2026-04-27 16:53:29,2026-05-01 04:00:00,16.555359,121.48714,GMT,242.0,32.5
2026-04-27 16:53:29,2026-05-01 05:00:00,16.555359,121.48714,GMT,242.0,33.7
2026-04-27 16:53:29,2026-05-01 06:00:00,16.555359,121.48714,GMT,242.0,34.1
2026-04-27 16:53:29,2026-05-01 07:00:00,16.555359,121.48714,GMT,242.0,33.5
2026-04-27 16:53:29,2026-05-01 08:00:00,16.555359,121.48714,GMT,242.0,32.3
2026-04-27 16:53:29,2026-05-01 09:00:00,16.555359,121.48714,GMT,242.0,31.0
2026-04-27 16:53:29,2026-05-01 10:00:00,16.555359,121.48714,GMT,242.0,29.5
2026-04-27 16:53:29,2026-05-01 11:00:00,16.555359,121.48714,GMT,242.0,28.1
2026-04-27 16:53:29,2026-05-01 12:00:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-27 16:53:29,2026-05-01 13:00:00,16.555359,121.48714,GMT,242.0,26.0
2026-04-27 16:53:29,2026-05-01 14:00:00,16.555359,121.48714,GMT,242.0,25.5
2026-04-27 16:53:29,2026-05-01 15:00:00,16.555359,121.48714,GMT,242.0,25.0
2026-04-27 16:53:29,2026-05-01 16:00:00,16.555359,121.48714,GMT,242.0,24.4
2026-04-27 16:53:29,2026-05-01 17:00:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-27 16:53:29,2026-05-01 18:00:00,16.555359,121.48714,GMT,242.0,23.4
2026-04-27 16:53:29,2026-05-01 19:00:00,16.555359,121.48714,GMT,242.0,22.8
2026-04-27 16:53:29,2026-05-01 20:00:00,16.555359,121.48714,GMT,242.0,22.2
2026-04-27 16:53:29,2026-05-01 21:00:00,16.555359,121.48714,GMT,242.0,22.4
2026-04-27 16:53:29,2026-05-01 22:00:00,16.555359,121.48714,GMT,242.0,23.5
